date,open,high,low,close,volume,average,barCount
2021-10-22 15:59:00,909.76,909.99,909.3,909.5,1543,909.681,851
2021-10-22 15:58:00,909.9,910.0,909.26,909.75,1078,909.705,653
2021-10-22 15:57:00,909.56,910.0,909.5,909.85,652,909.842,383
2021-10-22 15:56:00,909.94,909.95,909.21,909.56,685,909.673,375
2021-10-22 15:55:00,909.73,910.0,909.73,909.84,609,909.946,323
2021-10-22 15:54:00,909.59,910.0,909.57,909.8,897,909.8330000000001,484
2021-10-22 15:53:00,909.25,909.83,909.25,909.67,729,909.5980000000001,442
2021-10-22 15:52:00,908.57,909.25,908.52,909.15,666,908.972,347
2021-10-22 15:51:00,908.5,908.8,908.34,908.72,488,908.562,250
2021-10-22 15:50:00,908.15,909.0,907.52,908.5,549,908.31,363
2021-10-22 15:49:00,907.46,908.15,907.41,908.08,337,907.877,218
2021-10-22 15:48:00,907.75,907.76,907.12,907.38,381,907.4639999999999,202
2021-10-22 15:47:00,907.75,908.27,907.66,907.68,218,907.98,147
2021-10-22 15:46:00,908.0,908.02,907.53,907.75,208,907.7869999999999,137
2021-10-22 15:45:00,907.75,908.4,907.68,908.0,291,908.138,199
2021-10-22 15:44:00,908.07,908.16,907.28,907.82,470,907.92,333
2021-10-22 15:43:00,907.52,908.18,907.51,908.0,461,907.8660000000001,312
2021-10-22 15:42:00,907.84,907.86,907.51,907.54,187,907.69,107
2021-10-22 15:41:00,907.58,907.84,907.39,907.8,384,907.582,219
2021-10-22 15:40:00,908.0,908.17,907.45,907.53,370,907.882,232
2021-10-22 15:39:00,908.06,908.19,907.72,907.99,284,908.0169999999999,171
2021-10-22 15:38:00,907.91,908.19,907.72,907.97,374,908.033,263
2021-10-22 15:37:00,907.79,907.98,907.58,907.87,313,907.793,156
2021-10-22 15:36:00,907.45,907.98,907.29,907.61,435,907.612,284
2021-10-22 15:35:00,908.13,908.17,907.37,907.52,473,907.7189999999999,297
2021-10-22 15:34:00,907.45,908.34,907.43,908.15,808,908.0319999999999,441
2021-10-22 15:33:00,906.4,907.43,906.37,907.43,579,906.84,267
2021-10-22 15:32:00,905.81,906.48,905.77,906.39,244,906.168,155
2021-10-22 15:31:00,905.85,906.0,905.6,905.88,128,905.863,92
2021-10-22 15:30:00,905.64,906.25,905.64,905.9,211,906.044,102
2021-10-22 15:29:00,905.86,906.4,905.51,905.58,180,906.0189999999999,111
2021-10-22 15:28:00,905.96,905.97,905.4,905.86,209,905.6460000000001,140
2021-10-22 15:27:00,906.0,906.48,905.65,905.97,288,906.145,145
2021-10-22 15:26:00,905.51,906.16,905.38,906.16,234,905.7589999999999,112
2021-10-22 15:25:00,905.5,905.8,905.35,905.44,179,905.5239999999999,94
2021-10-22 15:24:00,905.6,905.63,905.29,905.37,101,905.429,79
2021-10-22 15:23:00,905.27,905.7,905.12,905.54,69,905.405,60
2021-10-22 15:22:00,905.68,905.75,905.31,905.36,149,905.535,102
2021-10-22 15:21:00,905.7,906.0,905.42,905.62,178,905.67,115
2021-10-22 15:20:00,905.53,906.1,905.43,905.83,279,905.915,156
2021-10-22 15:19:00,905.39,905.84,905.3,905.62,146,905.573,90
2021-10-22 15:18:00,905.6,905.6,905.3,905.3,163,905.467,90
2021-10-22 15:17:00,905.72,905.77,905.52,905.64,120,905.66,53
2021-10-22 15:16:00,905.29,905.7,905.07,905.7,192,905.438,97
2021-10-22 15:15:00,905.12,905.25,904.89,905.09,164,905.067,55
2021-10-22 15:14:00,905.48,905.57,904.9,905.05,117,905.175,72
2021-10-22 15:13:00,905.29,905.62,905.29,905.48,170,905.48,97
2021-10-22 15:12:00,904.61,905.4,904.4,905.39,219,905.0260000000001,128
2021-10-22 15:11:00,904.4,904.7,904.12,904.64,116,904.413,70
2021-10-22 15:10:00,904.35,904.7,904.27,904.5,97,904.435,79
2021-10-22 15:09:00,904.74,904.84,904.39,904.39,86,904.596,52
2021-10-22 15:08:00,905.15,905.19,904.56,904.64,108,904.957,77
2021-10-22 15:07:00,904.72,905.12,904.59,905.11,119,904.8489999999999,71
2021-10-22 15:06:00,905.01,905.01,904.5,904.9,90,904.77,58
2021-10-22 15:05:00,904.35,905.22,904.35,905.17,298,904.909,181
2021-10-22 15:04:00,903.75,904.4,903.7,904.35,224,904.059,126
2021-10-22 15:03:00,903.72,904.0,903.6,903.79,237,903.797,125
2021-10-22 15:02:00,904.84,904.84,903.54,903.71,362,904.044,168
2021-10-22 15:01:00,905.5,906.0,904.35,904.99,248,905.403,152
2021-10-22 15:00:00,904.85,905.54,904.2,905.47,322,904.847,141
