date,open,high,low,close,volume,average,barCount
2011-05-23 15:59:00,5.35,5.36,5.35,5.36,275,5.3562,42
2011-05-23 15:58:00,5.36,5.36,5.35,5.35,530,5.357,62
2011-05-23 15:57:00,5.36,5.36,5.35,5.36,290,5.3566,31
2011-05-23 15:56:00,5.35,5.35,5.35,5.35,165,5.3522,29
2011-05-23 15:55:00,5.36,5.36,5.36,5.36,225,5.3584,35
2011-05-23 15:54:00,5.37,5.37,5.36,5.36,215,5.3648,41
2011-05-23 15:53:00,5.37,5.37,5.37,5.37,95,5.3666,18
2011-05-23 15:52:00,5.37,5.37,5.36,5.36,285,5.3692,51
2011-05-23 15:51:00,5.38,5.38,5.37,5.38,225,5.3748,33
2011-05-23 15:50:00,5.37,5.38,5.37,5.38,195,5.377999999999999,35
2011-05-23 15:49:00,5.37,5.37,5.37,5.37,40,5.3708,8
2011-05-23 15:48:00,5.38,5.38,5.36,5.37,280,5.3694,53
2011-05-23 15:47:00,5.37,5.38,5.37,5.38,95,5.376,16
2011-05-23 15:46:00,5.36,5.38,5.36,5.37,540,5.3632,61
2011-05-23 15:45:00,5.36,5.36,5.35,5.36,315,5.3594,50
2011-05-23 15:44:00,5.38,5.38,5.37,5.37,65,5.375,12
2011-05-23 15:43:00,5.38,5.38,5.38,5.38,40,5.379,8
2011-05-23 15:42:00,5.38,5.38,5.38,5.38,80,5.3814,14
2011-05-23 15:41:00,5.38,5.39,5.38,5.39,25,5.3852,5
2011-05-23 15:40:00,5.39,5.39,5.38,5.39,65,5.3864,12
2011-05-23 15:39:00,5.4,5.4,5.39,5.39,335,5.3946,46
2011-05-23 15:38:00,5.4,5.4,5.4,5.4,10,5.402,2
2011-05-23 15:37:00,5.4,5.4,5.4,5.4,45,5.4028,9
2011-05-23 15:36:00,5.4,5.4,5.39,5.4,370,5.3968,53
2011-05-23 15:35:00,5.39,5.4,5.39,5.39,35,5.3948,7
2011-05-23 15:34:00,5.39,5.4,5.39,5.4,415,5.3944,63
2011-05-23 15:33:00,5.4,5.4,5.4,5.4,45,5.3978,2
2011-05-23 15:32:00,5.4,5.4,5.39,5.4,65,5.3956,13
2011-05-23 15:31:00,5.4,5.4,5.4,5.4,15,5.3986,3
2011-05-23 15:30:00,5.4,5.4,5.39,5.4,170,5.3966,20
2011-05-23 15:29:00,5.39,5.39,5.39,5.39,10,5.394,1
2011-05-23 15:28:00,5.4,5.4,5.4,5.4,65,5.396,4
2011-05-23 15:27:00,5.39,5.4,5.39,5.4,50,5.3946,10
2011-05-23 15:26:00,5.4,5.4,5.4,5.4,165,5.3998,24
2011-05-23 15:25:00,5.4,5.4,5.39,5.4,130,5.3974,25
2011-05-23 15:24:00,5.4,5.4,5.4,5.4,0,5.402,0
2011-05-23 15:23:00,5.4,5.4,5.4,5.4,185,5.3998,23
2011-05-23 15:22:00,5.39,5.4,5.39,5.39,110,5.3916,13
2011-05-23 15:21:00,5.39,5.39,5.39,5.39,125,5.3908,25
2011-05-23 15:20:00,5.39,5.39,5.39,5.39,25,5.3912,5
2011-05-23 15:19:00,5.39,5.39,5.39,5.39,70,5.3904,11
2011-05-23 15:18:00,5.38,5.39,5.38,5.39,45,5.3844,8
2011-05-23 15:17:00,5.38,5.39,5.38,5.39,20,5.3846,4
2011-05-23 15:16:00,5.39,5.39,5.39,5.39,25,5.3884,5
2011-05-23 15:15:00,5.39,5.39,5.39,5.39,15,5.3914,3
2011-05-23 15:14:00,5.39,5.39,5.39,5.39,30,5.388999999999999,6
